,text,target
5038,i am looking forward to visiting next week # letsgetmessy jo :-),1
5039,if it makes u feel better i never have nor will see anyone in kpop in the flesh : d,1
5040,"good for you , girl !! best wishes :-)",1
5041,a great enough reason to listen to one epic soundtrack . : d,1
5042,thank you for the shout out . have a great friday :),1
5043,i added a video to a playlist im back on twitch and today it going to be league :) - 1 / 4,1
5044,would love to see you dear in # jordan :) waiting you ! :),1
5045,"oh , okay : d thanks !",1
5046,"like how to fake gameplays ;) haha im kidding , im kidding . you do good stuff :).",1
5047,", yeah exactly :)",1
5048,our new product line is in our # etsy shop now ! check it out :) # boxroomcrafts,1
5049,i hope your vacation is going great ! : d,1
5050,they are rechargeable and it normally comes with a charger when u buy it :),1
5051,# followfriday for being top engaged members in my community this week :),1
5052,well she ' s asleep and i have no one to talk to sooo someone text me :),1
5053,"yes , i suppose . i bet he ' ll have a blue fit after hearing her speech today . pity :-)",1
5054,"green gardens , midnight sun , beautiful canals dasvidaniya till next visit .:)",1
5055,are you scouting sg for a future wlan pros conference here in asia ? :),1
5056,"good for u , better change it to lollipop 🍭 :).",1
5057,we < 3 u nez :) # agnezmo,1
5058,follow me please :) this is my big dream :),1
5059,oley be : d,1
5060,""": mama is the only reason why i stand stronger up to now ! :)""",1
5061,follow & follow u back :),1
5062,"oh my god misty , my baby is so cute !!! : d",1
5063,i love blue :) # flipkartfashionfriday,1
5064,"woohoo ! can not wait :) have you signed up yet , or still thinking about it ? mka",1
5065,i have liam access now :)),1
5066,most welcome :),1
5067,stats for the day have arrived . 1 new follower and no unfollowers :) via,1
5068,you should not be surprised ... you have an amazing figure :),1
5069,# followfriday for being top influencers in my community this week :),1
5070,"# happybirthdayemilybett :) wishing you all the best you beautiful , sweet , talented , amazing …",1
5071,2 plans for the day down the drain great :):,1
5072,gotta love timezones : p,1
5073,"are your parents proud of you — lol , not in the least : d maybe sometimes they get happy because of my grades , al ...",1
5074,grande :),1
5075,manila_bro has chosen to follow me on twitter ! thanks for the follow :),1
5076,sure let me know when you ' re around .. at this side of the world # eh u too take care :-),1
5077,# followfriday for being top new followers in my community this week :),1
5078,finally the fucking weekend :),1
5079,real :),1
5080,thanks : d,1
5081,hi bam ! can you follow my bestfriend ? she loves you a lot :) see you in warsaw < 3 love you < 3 x45,1
5082,yes ! i joined # hushedcallwithfraydoe for a call & gift from < 3 gotta get : d,1
5083,yeahhh :),1
5084,can i dm you & make your night better :))),1
5085,just joined the # hushedpinwithsammy event : d might get to text with for a day ! luv u,1
5086,would really appreciate it if you share this video around :),1
5087,hello :) get youth job opportunities follow >>,1
5088,oh wow !! that is beautiful tom :),1
5089,love you :)),1
5090,i added a video to a playlist im back on twitch and today it going to be league :) - 1 / 3,1
5091,# followfriday for being top supports in my community this week :),1
5092,follow & follow u back :),1
5093,gym monday can not wait :). likes,1
5094,"hey , here ' s your invite to join scope as an influencer :)",1
5095,those friends know themselves :),1
5096,waiting for nudes :-),1
5097,go sleep u ! :))))))))),1
5098,stats for the day have arrived . 1 new follower and no unfollowers :) via,1
5099,my birthday is a week today ! : d,1
5100,i want you ' re t - shirts ! they are so cool ! : d,1
5101,haw phela if am not looking like mom obviously am looking like him :),1
5102,prince charming on stage :) x,1
5103,i have really good luck :),1
5104,stats for the day have arrived . 1 new follower and no unfollowers :) via,1
5105,# followfriday for being top engaged members in my community this week :),1
5106,tylers hipster glasses : d,1
5107,hey marty !! glad to see on twitter . :),1
5108,hi we will be joining you again today :),1
5109,done thanks :-),1
5110,"its already afternoon , lets read al kahfi before the day finish :)",1
5111,ohmyg ! yaya dub im done doing to stalk your ig accnt .. gondooo moo tologooo :) haha,1
5112,here ' s your invite to become a scope influencer :) details here :,1
5113,# followfriday for being top influencers in my community this week :),1
5114,thanks :) zzz xx,1
5115,physiotherapy friday is my hashtag for today . custom ! :-),1
5116,"you know i will 💪 monica and i miss you to , yeah sounds good to me :)",1
5117,""" good morning , beautiful :)"" that ' s all it takes .",1
5118,hi bam ! can you follow my bestfriend ? she loves you a lot :) see you in warsaw < 3 love you < 3 x43,1
5119,oh yeah ?? i am definitely going to try it tonight then ! :) we took your advice too ! we are in treviso now !,1
5120,follow & follow u back :),1
5121,hi ! would you like an concert ? let me know your city and country and i ' ll start working on it ! thanks :),1
5122,"fine , ... have a gorgeous friday , friend !!..; xo ..-:))",1
5123,"oven roasted garlic in olive oil , sun dried tomatoes , some dried basil , and century tuna :)",1
5124,right back atchya ! have a great day everyone :),1
5125,but does not even follow back :-),1
5126,the future is almost here then :),1
5127,# followfriday for being top new followers in my community this week :),1
5128,no chance :),1
5129,cheers :),1
5130,go po for ice cream :)),1
5131,i agree 100 % :),1
5132,hehehehe thats the point : p,1
5133,next time just stay home :),1
5134,thanks :),1
5135,# followfriday for being top supports in my community this week :),1
5136,"it will be up soon , i promise :)",1
5137,web whatsapp volta a funcionar com iphone jailbroken . :-),1
5138,( i plan on watching it later ) at 34 mins leia appears as a hologram from r2d2 w a message for obi wan as he sits w luke :),1
5139,"inter 3 ucl , arsenal ... small team , right ! :)",1
5140,"just passing by :) 🚂 (@ dewsbury railway station ( dew ) - in dewsbury , west yorkshire )",1
5141,:) its 430 am smh,1
5142,it ' s 9 : 25 am here :) i live in scotland :) it ' s strange to imagine what ?- megan xx,1
5143,"! # masaantoday # masaantoday a4 .... shweta tripathi ! # masaantoday # masaantoday -.:-) .-..,",1
5144,5 . over 20 w kurtas ! and my mom has about half the number i have : d # wsalelove,1
5145,ah ! hello back larry ! :),1
5146,anyway my friday is looking kinda gooood :),1
5147,follow & follow u back :),1
5148,lol . well . that ' s life :) thank god it enn you,1
5149,surely this could be your warmup this morning ??? coming on 15th to bath :) xx,1
5150,"dum dum andar - ram sampath , sona mohapatra & samantha edwards mein tulane to razi razi , wah ! that ' s josh :)",1
5151,:) always smile,1
5152,picture . :),1
5153,"thanks again , your time 16 . 20 right ? that ' s perfect timing for me here :).",1
5154,# followfriday for being top engaged members in my community this week :),1
5155,i know :)),1
5156,# giveitup we have already given up our gas subsidy long back when this initiative was proposed .. feeling so delighted having done that !! :),1
5157,i missed this yesterday !! :-),1
5158,hi bam ! can you follow my bestfriend ? she loves you a lot :) see you in warsaw < 3 love you < 3 x42,1
5159,lmaoo ! the best songs ever < 3 we shall have our own little throwback this week ( y ) : p,1
5160,"then go to the outlying islands , such as cheung chau , mui wo .... totally different :))",1
5161,# kfckitchentours kitchen is so clean . i ' m totally amazed :),1
5162,follow & follow u back :),1
5163,"on the cusp of testing the waters , hope yours is rewarding :)",1
5164,# followfriday for being top influencers in my community this week :),1
5165,arummzz : let ' s go ... i ' ll drive for you : p # traveling # traveler # yogyakarta # jeep # indonesia # instamood …,1
5166,anyone wanna skype me ? : d,1
5167,"may i look so , bit i am a real nice friendly girl :-)",1
5168,im not like them . but i can pretend ~ :),1
5169,watching where we are concert film :),1
5170,"congratulations , you ' re the winner to our # cheesydelights contest :) please dm us your address and contact number !",1
5171,:) have a great weekend guys !,1
5172,# followfriday for being top new followers in my community this week :),1
5173,it was cool seeing you film today ! :),1
5174,check out email marketing 24 / 7 : you will not regret if you buy it :),1
5175,"lol . come join us ... see u in around 14 hours if u leave now , without delays . :)",1
5176,"actually very easy doing like this , it must be a station i guess where the train ' wd take at least an hour for shifting its engine etc :-)",1
5177,sunburn is peeling :-),1
5178,visit my blog thanks : d,1
5179,hi ! would you like an concert ? let me know your city and country and i ' ll start working on it ! thanks :),1
5180,then talk to me . i can help you :),1
5181,""": a huge & warm welcome to :-))"" ☆ finally we complete the triangle ! ☆",1
5182,i live in northern ireland . :) what sights have you seen ?,1
5183,follow & follow u back :),1
5184,# followfriday for being top supports in my community this week :),1
5185,stats for the day have arrived . 1 new follower and no unfollowers :) via,1
5186,"feeling smthng smthng fr u ... lol ... wanna hug u .... xoxo ... love uu jaann take care :* :)) < 3 :"")",1
5187,thanks mom :),1
5188,thanks # topnewfollowers happy to connect :),1
5189,"that is the just most wonderful thing , it ' s made me feel all fluffy inside . great pirouette , moose : d",1
5190,i have a trip to philly in december so after that :) i ' d love to come out there dude .,1
5191,hi bam ! can you follow my bestfriend ? she loves you a lot :) see you in warsaw < 3 love you < 3 x41,1
5192,the question is flawed . pain does not negate strength :),1
5193,you went solo because these moves were not being made : d,1
5194,hey my fav nirvana song is smells like teen spirit rip amy winehouse :-))))),1
5195,# followfriday for being top engaged members in my community this week :),1
5196,let ' s go ... i ' ll drive for you : p # traveling # traveler # yogyakarta # jeep # indonesia # instamood …,1
5197,did we name the couple yet ?? # tomhiddleston # elizabetholsen ?? # yaytheylookgreat :)),1
5198,i love you all goodnight . vid going up when i wake up you all with love this one :),1
5199,this weekend i am gonna shoot the lovely again < 3 ! here a picture i made of her last time : d,1
5200,anyway :-),1
5201,itty bitty teenie bikini :),1
5202,i just joined the # hushedpinwithsammy event : d might get to text with for a day ! luv u,1
5203,always so much fun when 4th hour gets together . :) ending the night with ice cream and xfiles . content .,1
5204,easy : d,1
5205,"yes , be surprised if we do not see a bit of rain today ... :)",1
5206,follow & follow u back :),1
5207,to all have a fabulous friday and keep up the fantastic work !! :)),1
5208,can you please follow me ♡♡♡♡ please jb follow me i love you always and forever . i ' m a belieber ♡♡♡♡ :) i love u,1
5209,# followfriday for being top influencers in my community this week :),1
5210,morning all ! :),1
5211,good to hear :),1
5212,nighty night ! do not let the bed bugs bite : d,1
5213,very beautiful this bracelet ! good idea :),1
5214,waiting for you at the foundry . where you at ?? :),1
5215,i like that game :),1
5216,ah ! now it makes sense ... did not see the pic on my effing phone last night . woot :) x,1
5217,"hi derek , you could try using parkshare in gloucestershire :)",1
5218,"aaaahhh man , this track is a traffic stress reliever . :)",1
5219,# followfriday for being top new followers in my community this week :),1
5220,how ' re you today my dear ? :),1
