,text,target
6221,"@Shenanigen5280 So are we, Shannon! Woohoo :)",1
6222,@5SOS_FAHUpdates @x123456789tine haha i got it dont worry! :D,1
6223,@BeSameerKapoor all awesome :D you okay na ? :D,1
6224,"In two weeks we will be closing for a few days to redecorate.  Expect something a little different, ready for our second Birthday. :)",1
6225,@bobwinder Thanks Bob! I'll be sure to pass that on to Ellie and Mairi for you :),1
6226,That pain from workouts i love but the pain when it impairs me from getting up uggghhhh dam does it fuck up a day of shit not getting dun :),1
6227,@EczemaNoMore Thanks for the follow :) our soaps are perfect for #eczema sufferers,1
6228,We r back :) http://t.co/cNNt8ODtO3,1
6229,"@BerKirby Yay! We're mega excited about our retail launch, so it's great to know that you feel the same :)",1
6230,@liamwaved Aww congrats! :),1
6231,@SF_Umji followed ndee :)),1
6232,@JuniorStyleLDN @Cricketlabelle @MelanieMse @GambadoChelsea @baby_bargainsUK @barbelinekids @TendreDeal A pleasure as always! :-),1
6233,Publilius Syrus The fear of death is more to be dreaded than death itself. :-),1
6234,@leomanaids_ look here u little shit :-) I fell asleep &amp; then woke up &amp; thought u were asleep :-) PLUS this was earlier :-) so fuk u dude,1
6235,How do I check all the people i wanna unblock everyone :p,1
6236,@FridaybMaria Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),1
6237,"@walkyourcamera you'll need to manually tweak some php, but yeah :)",1
6238,Would be cool to fall asleep on the phone with oomf :-),1
6239,@PippaLov @twinesocial Thank you very much Pippa :-),1
6240,but wait! it's the 2nd year soon :) they get to go on the trip like all hschool 2nd years,1
6241,@Ramya0212 amen :) #WSaleLove,1
6242,"The bus girl who uses long cardi almost everyday, everytime I see u, you'll be laughing/smiling :) you have a cute smile!",1
6243,@bunbun78 great shot - safe trip back to HK - love that place :-),1
6244,"@DavidBraben Why'd you program it for Acorn originally by the way, since C64 was (apart from the CPU) considerably more advanced? :)",1
6245,#ONAIR! James Bay - Hold Back the River | 0878 0388 1033 | 0272 330670 :) :D,1
6246,@aldriannetabang  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),1
6247,Happiness is ... Seeing a photo of rescue mutt on twitter :) @Vivienneclore,1
6248,@mappingmegan absolutely. Waiting for that day :),1
6249,@Bhoxzniall fback? :),1
6250,@ArgosHelpers hi :) I wondered if I sent you my order number if you could confirm for me that my delivery is definitely set for tomorrow?,1
6251,You are very very okay... love does not ask why... :-) https://t.co/3RKmJ4LubB,1
6252,@Malan_Sanjaya yes switched back :) my lap is optimized for windows 7 Lu :|,1
6253,OMG :D #TweetOfTheDecade :Pa https://t.co/jBoixkQj2h,1
6254,final grade for my class :-) http://t.co/YRytmftXPv,1
6255,@LouosaurusRex happiest of Fridays to you! have a great weekend :D,1
6256,@WOMADCHARLTONPK Thank you. See you later :-),1
6257,"#BBMme PIN:7DF9E60A , someone add my bbm pin, okayy :) ##bbmme #BBMpin #addmeonbbm ADD ME ON BBM ##bbmme #BBMpin  #addme MI PIN",1
6258,Today's #FF - @CurlysCooking @beerandbaking @kneadtodough @vixyvonshock @mariannasbakery @collinscakery @sammiefeasting @NinaVictoriaCup :),1
6259,@alive_madness tell me if it's better than normal menu :),1
6260,@1ResilientSoul enjoy :),1
6261,A year ago I married my first love and my best friend.  Thanks for an amazing year Glenn!  I love being your wife! :) http://t.co/CbiP1LHLuc,1
6262,@leanna_decker whats ur height??? :)),1
6263,"@LampShopOnline Ha ha love it! Thank you, same to you :-) any exciting plans? #TGIF",1
6264,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/kjV6NWyPKo.,1
6265,@Yayeahyeah @weimingkam You did a fab job! :),1
6266,"The Sculptor's Pillar 2015 is now available in @DOTA2 store!
Good thing they released it in store. :) #TI5 #dota2 http://t.co/KBM0p9jyZJ",1
6267,@itsjrmr  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),1
6268,Thanks for the follows @IPSroofing @FireDoorsDirect @HargreavesInfo @SDSLondon @ForestrallTimbr @stairsupplies @glazingtools @NORclad :),1
6269,"@ontrackplant Awesome find, if only Twitter did image mentions. Give us a nudge if you spot any more tasty plant pics :)",1
6270,@eugenemcsorley  Enjoy your short - but hilly - cycle. Last day in England on this trip.  #scotlandismassive :),1
6271,Thanks @TweetsbyHarold he is just amazing. You will have to come and meet him :) @sdchap8,1
6272,@lazycrazygen Thank you Gen! Miss you! :D,1
6273,@VikkFollows #StarSquad ⭐ Can I get a follow? Please Vikk I fna :),1
6274,What Mombasa feels like :-) #TukutaneMombasa #100ReasonsToVisitMombasa #KaribuMombasa http://t.co/XMVIKx9ERj,1
6275,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/5EcILL2Mf7.,1
6276,@triciadzn thanks :),1
6277,"@iKONBI22 hello hanbin :D
seems its my first time talk with you",1
6278,@rainbowdustyles fback? :),1
6279,"im giving u something that u deserve , now take it :)",1
6280,@Scottish_Banner they certainly are! :),1
6281,goosnight again everyone i love u all :),1
6282,@BiancaAnsems  cheers :-) all for the cause ! haha - maybe @PennyNevilleLee might let me do it again one day :-) thanks most kindly !,1
6283,@alpstart ha ha now that sounds familiar  :),1
6284,@BrigetteManie My pleasure :-),1
6285,I was jealous because you're my bestfriend and you're so close to her. :)),1
6286,waking up to the sound of rain hitting the tent :) yay,1
6287,"@AlissaVI yea I want my cozy, warm bed back! x Thx dear! May your work day be chilled and short :)",1
6288,@celestinesofie  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),1
6289,@EricAguigam @taylorswift13 Phenomenal bro! I would love to collab with you and your friends asap :),1
6290,"""Who's the mom?"" The girl that gave birth :-) 😂",1
6291,@ThreeStrypes Yay new vid!!! :D,1
6292,See you again my friend. :),1
6293,@misslescaut he behaves like a monster (he doesn't) :),1
6294,some rt spree atm :),1
6295,"$10,000 for Tank! :D OUTSTANDING! Thankyou to every single donation from all of you, that got us h... http://t.co/PLQRn4fDRN",1
6296,@ContestKiDuniya ready #ContestKiDuniya :),1
6297,I am I hope you are too. Thanks Mfundo :) @SpexMfanaMan,1
6298,@oche_balboa Cheers oche hun :) xxx,1
6299,@EvaSpying My inner nerd shall not be tamed by your insidious logic. :D http://t.co/iS8BxMseYj,1
6300,OMG so I did some math and if my channel continues like this (i doubt  it) I will get 2 300 subs when my 200 subs video comes out :) :/,1
6301,"@Sy_TEOH forgiven. WonderFuls are MannerFuls, aren't we? :)",1
6302,Yhoooooo ngi happy today. Nothing can ruin my mood hey :) :) :),1
6303,@TisoyPeter  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),1
6304,@almightyniaz fback? :),1
6305,@AprilHV Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),1
6306,@OBiiE__ Always pushing the limits hey Obakeng? :) \OP,1
6307,Who Wouldn't Love These Big....Juicy....Selfies :) http://t.co/RpE0HsCtDQ http://t.co/SGKbE2jWRh,1
6308,@iangelidaki @CarlHamlet Haha nothing can stop the goats! :D,1
6309,@jusxhemmo morning :),1
6310,@Ntwenty2 @brasso77 Looking good guys. :-),1
6311,@iTuaha haha no. Alhamdullilah everything good. But im here for you if you need to talk?:),1
6312,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/wR72Pq6tp2.,1
6313,Good morning! And happy Friday! :-) Thought I'd quickly say hello while my little pebble is engrossed in Bing... http://t.co/u73W4nOsjt,1
6314,@TomParker Gorgeous!! Have fun y'all!! :),1
6315,SCREAMING happy bday to my fav boy in the whole wide world!! 🌎🌎❤️❤️❤️ I love you!! :) @ the big 18 😧 https://t.co/SYqtgaq21I,1
6316,Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/Tq3MQ9GIKG.,1
6317,"@Ileana_Official reallY hAppY tOdaY ..... WaT u DonE fOr Us muahhh :)

May God BlEss U :)",1
6318,PauseTime is always nice :-),1
6319,@SilverArrowsHAM Are you seeing the cars drifting around the corner ... ? Looking a bit loose :-),1
6320,Appreciate your recent Retweets ! @montblancforum @Les_Scop_idf @MiroirSocial @thomasdeysieux @EMauFouX Have a great Friday :),1
6321,"@ArakinUK @Huskyteer you don't pay until the end of the campaign, it's kickstarter :)",1
6322,@JdrqRicah  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),1
6323,@dhimant Thanks for the sharing the article D :) @thebetterindia,1
6324,@jackiHS What an absolute cutie - congratulations! :),1
6325,@funnyjoke hi jenna. :-) can I ask is your #BellyButton an #Innie or an #Outie?,1
6326,@DJTiny_Sam  i will :) havent been on vacation for 8 months xD,1
6327,"@SarahThomas49 Hi Sarah, all our delish ranges are online at http://t.co/P8zAQddn3H :) Which supermarkets have you been looking in?",1
6328,"Congrats again Joselito &amp; Freya for the ""nth"" time :) #latepost lupet mo Eric! http://t.co/2DtLrSnvB1",1
6329,#AskAMan in few :-),1
6330,"@gregols09 They really are helpful :) Alternatively, give us a call on 150 / 0345 454 1111 and we can help there. MKa",1
6331,when u r not smart in real life so u have to act smart on the webz :-),1
6332,@chaebe71 Oh great :),1
6333,@ContestKiDuniya #ContestKiDuniya hope to win :),1
6334,@xopriyaox oops! Well at least they'll realise it doesnt work anymore :),1
6335,"@CarmelSepuloni v. cute, Carmel. Thanks for all your great work :)",1
6336,@Si_kKo I'm a big boy who can make his own decisions :),1
6337,@dirtbaglou thanks :D,1
6338,@_nicapapa  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),1
6339,@Nickalaws do you think you &amp; Matt will ever get back together? Or stay friends? :),1
6340,@ChrisBourne see you later :),1
6341,@Jadejessicax no probs :-) ill message you xx,1
6342,"@commonculture@connorfranta honestly I've no idea about what this thing is, could you explain me ? :)",1
6343,Throwback :-)))) http://t.co/Tf4pHYRUDB,1
6344,I love my relationship :-) http://t.co/pVd5n3deoS,1
6345,PICK ME PLEASE EMPLOYERS! :) http://t.co/LS2arHmmUY,1
6346,@UrbanKarizma alright sleep well!:),1
6347,"tessnzach//
cute account :)!!!",1
6348,Dear @SuttonObserver. Please can you ask your paperboys to keep the papers out of the rain today? It's a very special issue :-),1
6349,@zoharrm Thank you. To be honest I needed to be reassured a bit... But please do enjoy the game as I know I will :) and happy Friday!,1
6350,if you wanna follow my personal is @thaiees !!!! bye guysss :)))),1
6351,"@VMolapisi problem is, you want to do what's not suppose to happen on a Friday. FRIDAY will always win. TGIF! :)",1
6352,@unicornsftnjh fback? :),1
6353,"i thought they won at mubank.. lol 
because dongwoo's unexpected tweet.. :D",1
6354,Very bright weather today! Hope London is this hot tommorow! Can't wait to go there tommorow! :D,1
6355,@savannahx___ feel better :),1
6356,lots of fun!!! :)))) newyork magic? lollll,1
6357,I am the first person to make twinx cry as a 16 year old :))),1
6358,Find me on Path : Firmansyahbl :),1
6359,@SgtRumpel Super :D,1
6360,"This Sunday Morning stream will also be a birthday stream, so I will follow my usual birthday procedure and play Grim Fandango! :D",1
6361,Sometimes the most ordinary things can be made extraordinary by doing them with the right people :),1
6362,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/YuKWG0fjm9.,1
6363,"@MDWidlake @mnorgaard We have BOS, ""Birmingham Oracle Samosas"" at @OracleMidlands :)",1
6364,I need to find a boy that loves fireball just as much as I do :),1
6365,There should be a shoe store that serves sushi while you shop. A Shoeshi Shop. Ok not all my ideas change the world.  :) �S,1
6366,@TAKE_designer @AR72014 Looks pretty nice. :) Love the flat looks.,1
6367,Don't forget @APC_UK @KikkomanMasters @PastryTeamUK @AcadCulArts :) https://t.co/WhdAeATOe6,1
6368,"@cischafer @DunnettCentral :) I love Lymond. And Philippa. I have someone who's a bit like Philippa in my novel, but not like him",1
6369,.@kitchtablepro here's that selfie Tara! Thanks again for another great event . . . #HappyFriday #ff :) http://t.co/a4zUxwEsV7,1
6370,@CjayBlanco  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),1
6371,@Awaishooo aur han Imran Khan . 63 but still younger than many. :),1
6372,@TheGoFever @AzharSaleem59 awww thanks guys!! Wishing you both a wicked weekend :) Travel safe! X,1
6373,Thank you @platform4prose :),1
6374,@aerelchris welcome to twitter world agaaaain sir :),1
6375,"Doli Siregar (@doliphoto) retweeted your Tweet! &gt; Many thanks! Cheers, Ninh. :) #Inspire",1
6376,#welcomeTweet @aazem27 Thanks for following me.. :-) via http://t.co/adB1usrDwV,1
6377,"@djdarrenjones :) It's a shoe box size of a shop, but the gems in there makes the geekiest of geeks cry at their wallets.",1
6378,"@LauraAlyceH @weimingkam And by turning up, to be fair! It meant a lot that people came. :)",1
6379,Early birds are gone already das nice :),1
6380,"@RohitBJP @DrShobha i request those media Persons covering ""Rally"" please rotate their camera just once. :)",1
6381,@tommosdenim OMG THAT SUCKS BUT AT LEAST YOU SEE ONE DIRECTION!:),1
6382,@JhMarkotsis am driving up tomorrow if you still wanted to come? :),1
6383,@mullingfrackle fback? :),1
6384,"Eek! Its all got to go in the red suitcase.
Beijing and China festival of science here I come :)
@scimadesimple http://t.co/yaqcj4Ifa3",1
6385,@Rebellionx2 Visit my blog http://t.co/UzOAqroWKx thanks :D,1
6386,@grlwthdragontat @leokalyan awesome! :),1
6387,"Twitter meni tebrik etdi :))
Congratulations, you have over 700 followers",1
6388,Tomorrow back to school :D,1
6389,Someone bring me &amp; sunshine a bob will love you forever?💗 :-),1
6390,"@rodtamepoet  ""Rod Tame is embracing his inner actor with aplomb"" :-) Congratulations mate",1
6391,@dreesti doesn't matter have to pay bill always.. #foreveralone :D :D,1
6392,Last day at work! This time for real :D No more summer jobs! But school starts in three weeks :/ #mysummer #happy,1
6393,"#HappyFriday! Is there anything IT related that you needed help with? If so, give us a call on 01482 333505 :)",1
6394,@svaertathel HAHAHAHA no way :p what must we wear there ah? school uniform?,1
6395,@ArianeBeeston Thank you! But evil. :),1
6396,"Owwww.
Choo chweet..... love u :-* :-) http://t.co/alshfDVauB",1
6397,Test :),1
6398,@tis_cake Bless them :) the shorthaired one looks a lot like my Oscar :),1
6399,every dog has its day :) I can't stress that enough !,1
6400,@alIthingsluke thank you!! omg i just realized this is your video awww its so cute congrats :D,1
6401,"Worth It - Fifth Harmony, don't judge :)",1
6402,MY kik : denerivery506 #kik #kiksexting #FaceTime #kikmenow #talk #housemusic #kikkomansabor :) http://t.co/T6lOMDaFCz,1
6403,Don't I look like a killer? :)) #HenessyDiaries http://t.co/aTTJJ0JFm2,1
6404,@parapluieverte Glad you enjoyed your journey!! have a nice day :),1
6405,"@SAVEREUX1 @TheRoofGardens The band were great! Thank you for coming, was lovely to see you :)",1
6406,can someone plz have a convo w me bc I can never sleep :):,1
6407,WE DID IT! ONLY TOOK 11 HOURS! :D http://t.co/soYERf64cz,1
6408,My vault is expanding :D @Bethblog http://t.co/jQyErRt4g5,1
6409,"@lapisIazui WELL,, I MEAN UR THE ONLY VINNY I KNOW SO :)) AND NO U DONT HAVE MONEY AT ALL HAHAHAHAHA ONLY 50CENTS TO REPAY UR DEBT",1
6410,"""Keep smiling because life is a beautiful thing and there is so much to smile about :)
I have many… https://t.co/h9gtZ0Y99u",1
6411,@1sari_kirmizi / evet :),1
6412,"Agree?? :)  #Phone #WiFi #LifeStyle 

#QatarDay http://t.co/VnItXo8eZ0",1
6413,@Nkour34Dil you're always welcome dear. .   :-) Good afternoon. ..:-),1
6414,🌞🌞🌞 - :)))))))) stay perfect girly,1
6415,@FOOLISHTEENLOU fback? :),1
6416,@fhatiegeeeee  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),1
6417,"Brilliant.. this! They said India doesn't innovate... https://t.co/J7ynGlNfJf  by @makersofthings 
Thank you for introducing @19am81 :)",1
6418,Follow me on Facebook on https://t.co/Z9enl5nJdE :) http://t.co/gK0xyuMJIG,1
6419,"@neut_ Yes! Of course. It's lovely, and I talked to them about volunteering there, and maybe even in time getting a job. :)",1
6420,@GitiOkvianti done :),1
6421,#am saran drama genre romance comedy??:),1
6422,Looking for fun? SNAPCHAT : LeanneRiner19 #snapchat #kiksexting #porno #selfies #l4l #weloveyounamjoon #kiksexting :) http://t.co/20pODm7d8j,1
